t[s];CAN3.VCU_APPS_RAW.apps_1000[]
778.845300;430
778.855300;434
778.865300;434
778.875300;437
778.885300;442
778.895300;445
778.905300;446
778.915300;446
778.925300;441
778.935300;441
778.945300;438
778.955300;434
778.965300;437
778.975300;449
778.985300;454
778.995300;443
779.005300;443
779.015300;442
779.025300;441
779.035300;432
779.045300;434
779.055300;437
779.065300;435
779.075300;435
779.085300;446
779.095300;448
779.105300;450
779.115300;451
779.125300;452
779.135300;449
779.145300;442
779.155300;439
779.165300;433
779.175300;429
779.185300;432
779.195300;433
779.205300;431
779.215300;430
779.225300;432
779.235300;432
779.245300;433
779.255300;434
779.265300;434
779.275300;433
779.285300;429
779.295300;426
779.305300;422
779.315300;422
779.325300;422
779.335300;423
779.345300;426
779.355300;429
779.365300;422
779.375300;414
779.385300;403
779.395300;389
779.405300;378
779.415300;375
779.425300;373
779.435300;378
779.445300;380
779.455300;382
779.465300;389
779.475300;400
779.485300;410
779.495300;427
779.505300;445
779.515300;454
779.525300;459
779.535300;465
779.545300;464
779.555300;462
779.565300;459
779.575300;458
779.585300;458
779.595300;458
779.605300;465
779.615300;474
779.625300;488
779.635300;505
779.645300;521
779.655300;532
779.665300;536
779.675300;534
779.685300;526
779.695300;525
779.705300;518
779.715300;516
779.725300;529
779.735300;509
779.745300;506
779.755300;502
779.765300;501
779.775300;506
779.785300;506
779.795300;508
779.805300;516
779.815300;510
779.825300;507
779.835300;509
779.845300;509
779.855300;507
779.865300;508
779.875300;511
779.885300;502
779.895300;513
779.905300;516
779.915300;526
779.925300;519
779.935300;521
779.945300;523
779.955300;521
779.965300;524
779.975300;519
779.985300;524
779.995300;522
780.005300;522
780.015300;518
780.025300;514
780.035300;513
780.045300;509
780.055300;508
780.065300;510
780.075300;513
780.085300;514
780.095300;514
780.105300;515
780.115300;521
780.125300;523
780.135300;526
780.145300;527
780.155300;525
780.165300;523
780.175300;518
780.185300;516
780.195300;513
780.205300;509
780.215300;516
780.225300;511
780.235300;513
780.245300;510
780.255300;504
780.265300;501
780.275300;497
780.285300;494
780.295300;490
780.305300;489
780.315300;488
780.325300;490
780.335300;500
780.345300;513
780.355300;532
780.365300;559
780.375300;589
780.385300;624
780.395300;666
780.405300;716
780.415300;770
780.425300;826
780.435300;872
780.445300;913
780.455300;944
780.465300;977
780.475300;999
780.485300;999
780.495300;999
780.505300;999
780.515300;999
780.525300;999
780.535300;999
780.545300;999
780.555300;999
780.565300;999
780.575300;999
780.585300;999
780.595300;999
780.605300;999
780.615300;999
780.625300;999
780.635300;999
780.645300;999
780.655300;999
780.665300;999
780.675300;999
780.685300;999
780.695300;999
780.705300;999
780.715300;999
780.725300;999
780.735300;999
780.745300;999
780.755300;999
780.765300;999
780.775300;999
780.785300;999
780.795300;999
780.805300;999
780.815300;999
780.825300;999
780.835300;999
780.845300;999
780.855300;999
780.865300;999
780.875300;999
780.885300;999
780.895300;999
780.905300;999
780.915300;999
780.925300;999
780.935300;999
780.945300;999
780.955300;999
780.965300;999
780.975300;999
780.985300;999
780.995300;999
781.005300;999
781.015300;999
781.025300;999
781.035300;999
781.045300;999
781.055300;999
781.065300;999
781.075300;999
781.085300;999
781.095300;999
781.105300;999
781.115300;999
781.125300;999
781.135300;999
781.145300;999
781.155300;999
781.165300;999
781.175300;999
781.185300;999
781.195300;999
781.205300;999
781.215300;999
781.225300;999
781.235300;999
781.245300;999
781.255300;999
781.265300;999
781.275300;999
781.285300;999
781.295300;999
781.305300;999
781.315300;999
781.325300;999
781.335300;999
781.345300;999
781.355300;999
781.365300;999
781.375300;999
781.385300;999
781.395300;999
781.405300;999
781.415300;999
781.425300;999
781.435300;999
781.445300;999
781.455300;999
781.465300;999
781.475300;999
781.485300;999
781.495300;999
781.505300;999
781.515300;999
781.525300;999
781.535300;846
781.555300;474
781.565300;283
781.575300;98
781.585300;0
781.595300;0
781.605300;0
781.615300;0
781.625300;0
781.635300;0
781.645300;0
781.655300;0
781.665300;0
781.675300;0
781.685300;0
781.695300;0
781.705300;0
781.715300;0
781.725300;0
781.735300;0
781.745300;0
781.755300;0
781.765300;0
781.775300;0
781.785300;0
781.795300;0
781.805300;0
781.815300;0
781.825300;0
781.835300;0
781.845300;0
781.855300;0
781.865300;0
781.875300;0
781.885300;0
781.895300;0
781.905300;0
781.915300;0
781.925300;0
781.935300;0
781.945300;0
781.955300;0
781.965300;0
781.975300;0
781.985300;0
781.995300;0
782.005300;0
782.015300;0
782.025300;0
782.035300;0
782.045300;0
782.055300;0
782.065300;0
782.075300;0
782.085300;0
782.095300;0
782.105300;0
782.115300;0
782.125400;0
782.135300;0
782.145300;0
782.155300;0
782.165300;0
782.175300;0
782.185300;0
782.195300;0
782.205400;0
782.215300;0
782.225400;0
782.235300;0
782.245400;0
782.255400;0
782.265400;0
782.275300;0
782.285300;0
782.295300;0
782.305300;0
782.315300;0
782.325300;0
782.335300;0
782.345300;0
782.355400;0
782.365400;0
782.375300;0
782.385400;0
782.395400;0
782.405300;0
782.415400;0
782.425300;0
782.435400;0
782.445400;0
782.455400;0
782.465300;0
782.475400;0
782.485400;0
782.495400;0
782.505400;0
782.515400;0
782.525400;0
782.535400;0
782.545400;0
782.555400;0
782.565400;0
782.575400;0
782.585400;0
782.595400;0
782.605400;0
782.615400;0
782.625400;0
782.635400;0
782.645400;0
782.655400;0
782.665400;0
782.675400;0
782.685400;0
782.695400;0
782.705400;0
782.715400;0
782.725400;0
782.735400;0
782.745400;0
782.755400;0
782.765400;0
782.775400;0
782.785400;0
782.795400;0
782.805400;0
782.815400;0
782.825300;0
782.835400;0
782.845400;0
782.855400;0
782.865400;0
782.875400;0
782.885400;0
782.895400;0
782.905400;0
782.915400;0
782.925400;0
782.935400;0
782.945400;0
782.955400;0
782.965400;0
782.975400;0
782.985400;0
782.995400;0
783.005400;0
783.015400;0
783.025400;0
783.035400;0
783.045400;0
783.055400;0
783.065400;0
783.075400;0
783.085400;0
783.095400;0
783.105400;0
783.115400;0
783.125400;0
783.135400;0
783.145400;0
783.155300;0
783.165400;0
783.175400;0
783.185300;0
783.195400;0
783.205400;0
783.215400;0
783.225400;0
783.235400;0
783.245400;0
783.255400;0
783.265400;0
783.275400;0
783.285400;0
783.295400;0
783.305400;0
783.315400;0
783.325400;0
783.335400;0
783.345400;0
783.355400;0
783.365400;0
783.375400;0
783.385400;0
783.395400;0
783.405400;0
783.415400;0
783.425400;0
783.435400;0
783.445400;0
783.455400;0
783.465400;0
783.475400;0
783.485400;0
783.495400;0
783.505400;0
783.515400;0
783.525400;0
783.535400;0
783.545400;0
783.555400;0
783.565400;0
783.575400;0
783.585400;0
783.595400;0
783.605400;0
783.615400;0
783.625400;0
783.635400;0
783.645400;0
783.655400;0
783.665400;0
783.675400;0
783.685400;0
783.695400;0
783.705400;0
783.715400;0
783.725400;0
783.735400;0
783.745400;0
783.755400;0
783.765400;0
783.775400;0
783.785400;0
783.795400;0
783.805400;0
783.815400;0
783.825400;0
783.835400;0
783.845400;0
783.855400;0
783.865400;0
783.875400;0
783.885400;0
783.895400;0
783.905400;0
783.915400;0
783.925400;0
783.935400;0
783.945400;0
783.955400;0
783.965400;0
783.975400;0
783.985400;0
783.995400;0
784.005400;0
784.015400;0
784.025400;0
784.035400;0
784.045400;0
784.055400;0
784.065400;0
784.075400;0
784.085400;0
784.095400;0
784.105400;0
784.115400;0
784.125400;0
784.135400;0
784.145400;0
784.155400;0
784.165400;0
784.175400;0
784.185400;0
784.195400;0
784.205400;0
784.215400;0
784.225400;0
784.235400;0
784.245400;0
784.255400;0
784.265400;0
784.275400;0
784.285400;0
784.295400;0
784.305400;0
784.315400;0
784.325400;0
784.335400;0
784.345400;0
784.355400;0
784.365400;0
784.375400;0
784.385400;0
784.395400;0
784.405400;0
784.415400;0
784.425400;0
784.435400;6
784.445400;30
784.455400;54
784.465400;82
784.475400;101
784.485400;106
784.495400;111
784.505400;106
784.515400;108
784.525400;106
784.535400;104
784.545400;105
784.555400;108
784.565400;112
784.575400;118
784.585400;122
784.595400;131
784.605400;136
784.615400;138
784.625400;145
784.635400;153
784.645400;169
784.655400;174
784.665400;183
784.675400;194
784.685400;196
784.695400;196
784.705400;191
784.715400;185
784.725400;179
784.735400;175
784.745400;177
784.755400;182
784.765400;208
784.775400;212
784.785400;227
784.795400;237
784.805400;245
784.815400;246
784.825400;239
784.845400;240
784.855400;256
784.865400;274
784.875400;297
784.885400;313
784.895400;332
784.905400;351
784.915400;357
784.925400;370
784.935400;372
784.945400;365
784.955400;354
784.965400;337
784.975400;321
784.985400;304
784.995400;290
785.005400;274
785.015400;286
785.025400;279
785.035400;284
785.045400;284
785.055400;296
785.065400;305
785.075400;314
785.085400;317
785.095400;322
785.105400;322
785.115400;318
785.125400;316
785.135400;309
785.145400;308
785.155400;308
785.165400;304
785.175400;305
785.185400;304
785.195400;297
785.205400;291
785.215400;290
785.225400;290
785.235400;289
785.245400;291
785.255400;294
785.265400;292
785.275400;303
785.285400;308
785.295400;317
785.305400;322
785.315400;324
785.325400;318
785.335400;334
785.345400;337
785.355400;333
785.365400;336
785.375400;333
785.385400;330
785.395400;331
785.405400;333
785.415400;334
785.425400;332
785.435400;336
785.445400;332
785.455400;333
785.465400;334
785.475400;334
785.485400;337
785.495400;340
785.505400;345
785.515400;356
785.525400;373
785.535400;392
785.545400;408
785.555400;425
785.565400;437
785.575400;437
785.585400;437
785.595400;431
785.605400;423
785.615400;409
785.625400;393
785.635400;376
785.645400;359
785.655400;336
785.665400;309
785.675400;286
785.685400;267
785.695400;257
785.705400;250
785.715400;254
785.725400;257
785.735400;258
785.745400;265
785.755400;269
785.765400;267
785.775400;261
785.785400;258
785.795400;250
785.805400;250
785.815400;232
785.825400;222
785.835400;224
785.845400;212
785.855400;210
785.865400;206
785.875400;204
785.885400;196
785.895400;187
785.905400;174
785.915400;156
785.925400;136
785.935400;113
785.945400;99
785.955400;77
785.965400;72
785.975400;71
785.985400;63
785.995400;63
786.005400;63
786.015400;64
786.025400;62
786.035400;57
786.045400;46
786.055400;36
786.065400;23
786.075400;10
786.085400;1
786.095400;0
786.105400;0
786.115400;0
786.125400;0
786.135400;0
786.145400;0
786.155400;0
786.165400;0
786.175400;0
786.185400;0
786.195400;0
786.205400;0
786.215400;0
786.225400;0
786.235400;0
786.245400;0
786.255400;0
786.265400;0
786.275400;0
786.285400;0
786.295400;0
786.305400;0
786.315400;0
786.325400;0
786.335400;0
786.345400;0
786.355400;0
786.365400;0
786.375400;0
786.385400;0
786.395400;0
786.405400;0
786.415400;0
786.425400;0
786.435400;0
786.445400;0
786.455400;0
786.465400;0
786.475400;0
786.485400;0
786.495400;0
786.505400;0
786.515400;0
786.525400;0
786.535400;0
786.545400;0
786.555400;0
786.565400;0
786.575400;0
786.585400;0
786.595400;0
786.605400;0
786.615400;0
786.625400;0
786.635400;0
786.645400;0
786.655400;0
786.665400;0
786.675400;0
786.685400;0
786.695400;0
786.705400;0
786.715400;0
786.725400;0
786.735400;0
786.745400;0
786.755400;0
786.765400;0
786.775400;0
786.785400;0
786.795400;0
786.805400;0
786.815400;0
786.825400;0
786.835400;0
786.845400;0
786.855400;0
786.865400;0
786.875400;0
786.885400;0
786.895400;11
786.905400;24
786.915400;37
786.925400;49
786.935400;64
786.945400;73
786.955400;82
786.965400;87
786.975400;90
786.985400;93
786.995400;96
787.005400;103
787.015400;116
787.025400;136
787.035400;155
787.045400;175
787.055400;196
787.065400;216
787.075400;233
787.085400;240
787.095400;242
787.105400;241
787.115400;232
787.125400;232
787.135400;230
787.145400;230
787.155400;232
787.165400;230
787.175400;234
787.185400;234
787.195400;236
787.205400;233
787.215400;233
787.225400;234
787.235400;232
787.245400;236
787.255400;244
787.265400;232
787.275400;242
787.285400;233
787.295400;232
787.305400;234
787.315400;241
787.325400;253
787.335400;269
787.345400;284
787.355400;304
787.365400;314
787.375400;320
787.385400;318
787.395400;324
787.405400;318
787.415400;315
787.425400;312
787.435400;301
787.445400;292
787.455400;287
787.465400;288
787.475400;291
787.485400;296
787.495400;301
787.505400;305
787.515400;304
787.525400;304
787.535400;304
787.545400;303
787.555400;301
787.565400;298
787.575400;299
787.585400;297
787.595400;297
787.605400;296
787.615400;295
787.625400;299
787.635400;297
787.645400;297
787.655400;294
787.665400;292
787.675400;287
787.685400;279
787.695400;269
787.705400;252
787.715400;240
787.725400;228
787.735400;216
787.745400;222
787.755400;223
787.765400;223
787.775400;225
787.785400;224
787.795400;230
787.805400;228
787.815400;225
787.825400;219
787.835400;219
787.845400;212
787.855400;214
787.865400;213
787.875400;214
787.885400;216
787.895400;219
787.905400;225
787.915400;229
787.925400;228
787.935400;227
787.945400;229
787.955400;224
787.965400;227
787.975400;229
787.985400;225
788.005400;223
788.015400;223
788.025400;221
788.035400;219
788.045400;221
788.055400;213
788.065400;210
788.075400;204
788.085400;190
788.095400;173
788.105400;155
788.115400;131
788.125400;105
788.135400;80
788.145400;64
788.155400;51
788.165400;47
788.175400;51
788.185400;54
788.195400;47
788.205400;49
788.215400;46
788.225400;45
788.235400;42
788.245400;39
788.255400;39
788.265400;39
788.275400;42
788.285400;42
788.295400;43
788.305400;44
788.315400;44
788.325400;40
788.335400;37
788.345400;34
788.355400;28
788.365400;24
788.375400;23
788.385400;24
788.395400;23
788.405400;22
788.415400;20
788.425400;17
788.435400;12
788.445400;2
788.455400;0
788.465400;0
788.475400;0
788.485400;0
788.495400;0
788.505400;0
788.515400;0
788.525400;0
788.535400;0
788.545400;0
788.555400;0
788.565400;0
788.575400;0
788.585400;0
788.595400;0
788.605400;0
788.615400;0
788.625400;0
788.635400;0
788.645400;0
788.655400;0
788.665400;0
788.675400;0
788.685400;0
788.695400;0
788.705400;0
788.715400;0
788.725400;0
788.735400;0
788.745400;0
788.755400;0
788.765400;0
788.775400;0
788.785400;0
788.795400;0
788.805400;0
788.815400;0
788.825400;0
788.835400;0
788.845400;0
788.855400;0
788.865400;0
788.875400;0
788.885400;0
788.895400;0
788.905400;0
788.915400;0
788.925400;0
788.935400;0
788.945400;0
788.955400;0
788.965400;0
788.975400;0
788.985400;0
788.995400;0
789.005400;0
789.015400;0
789.025400;0
789.035400;0
789.045400;0
789.055400;0
789.065400;0
789.075400;0
789.085400;0
789.095400;0
789.105400;0
789.115400;0
789.125400;0
789.135400;0
789.145400;0
789.155400;0
789.165400;0
789.175400;0
789.185400;0
789.195400;0
789.205400;0
789.215400;0
789.225400;0
789.235400;0
789.245400;0
789.255400;0
789.265400;0
789.275400;0
789.285400;0
789.295400;0
789.305400;0
789.315400;0
789.325400;0
789.335400;0
789.345400;0
789.355400;0
789.365400;0
789.375400;0
789.385400;0
789.395400;0
789.405400;0
789.415400;0
789.425400;0
789.435400;0
789.445400;0
789.455400;0
789.465400;0
789.475400;0
789.485400;0
789.495400;0
789.505400;0
789.515400;0
789.525400;0
789.535400;0
789.545400;0
789.555400;0
789.565400;0
789.575400;0
789.585400;0
789.595400;0
789.605400;0
789.615400;0
789.625400;0
789.635400;0
789.645400;0
789.655400;0
789.665400;0
789.675400;0
789.685400;0
789.695400;0
789.705400;0
789.715400;0
789.725400;0
789.735400;0
789.745400;0
789.755400;0
789.765400;0
789.775400;0
789.785400;0
789.795400;0
789.805400;0
789.815400;0
789.825400;0
789.835400;0
789.845400;0
789.855400;0
789.865400;0
789.875400;0
789.885400;0
789.895400;0
789.905400;0
789.915400;0
789.925400;0
789.935400;0
789.945400;0
789.955400;0
789.965400;0
789.975400;0
789.985400;0
789.995400;0
790.005400;0
790.015400;0
790.025400;0
790.035400;0
790.045400;0
790.055400;0
790.065400;0
790.075400;0
790.085400;0
790.095400;0
790.105400;0
790.115400;0
790.125400;0
790.135400;0
790.145400;0
790.155400;0
790.165400;0
790.175400;0
790.185400;0
790.195400;0
790.205400;0
790.215400;0
790.225400;0
790.235400;15
790.245400;35
790.255400;35
790.265400;55
790.275400;76
790.285400;99
790.295400;115
790.305400;119
790.315400;130
790.325400;129
790.335400;133
790.345400;136
790.355400;126
790.365400;139
790.375400;149
790.385400;161
790.395400;172
790.405400;173
790.415400;182
790.425400;192
790.435400;191
790.445400;196
790.455400;195
790.465400;195
790.475400;196
790.485400;195
790.495400;195
790.505400;194
790.515400;198
790.525400;202
790.535400;198
790.545400;210
790.555400;202
790.565400;199
790.575400;197
790.585400;196
790.595400;189
790.605400;194
790.615400;191
790.625400;194
790.635400;192
790.645400;188
790.655400;182
790.665400;181
790.675400;180
790.685400;179
790.695400;189
790.705400;175
790.715400;173
790.725400;160
790.735400;137
790.745400;124
790.755400;108
790.765400;97
790.775400;88
790.785400;81
790.795400;80
790.805400;81
790.815400;81
790.825400;80
790.835400;80
790.845400;78
790.855400;72
790.865400;68
790.875400;61
790.885400;55
790.895400;47
790.905400;40
790.915400;40
790.925400;38
790.935400;37
790.945400;36
790.955400;34
790.965400;31
790.975400;32
790.985400;29
790.995400;30
791.005400;31
791.015400;35
791.025400;37
791.035400;39
791.045400;45
791.055400;48
791.065400;55
791.075400;61
791.085400;68
791.095400;76
791.105400;90
791.115400;99
791.125400;114
791.135400;132
791.145400;146
791.155400;163
791.165400;181
791.175400;195
791.185400;205
791.195400;215
791.205400;215
791.215400;215
791.225400;215
791.235400;213
791.245400;212
791.255400;213
791.265400;213
791.275400;214
791.285400;219
791.295400;221
791.305400;225
791.315400;236
791.325400;246
791.335400;249
791.345400;257
791.355400;263
791.365400;259
791.375400;261
791.385400;264
791.395400;265
791.405400;272
791.415400;273
791.425400;275
791.435400;271
791.445400;269
791.455400;266
791.465400;262
791.475400;256
791.485400;256
791.495400;256
791.505400;264
791.515400;267
791.525400;291
791.535400;275
791.545400;272
791.555400;262
791.565400;265
791.575400;261
791.585400;254
791.595400;247
791.605400;239
791.615400;238
791.625400;222
791.635400;203
791.645400;186
791.655400;171
791.665400;149
791.675400;136
791.685400;123
791.695400;110
791.705400;102
791.715400;95
791.725400;86
791.735400;80
791.745400;79
791.755400;80
791.765400;64
791.775400;68
791.785400;60
791.795400;49
791.805400;44
791.815400;44
791.825400;40
791.835400;40
791.845400;45
791.855400;49
791.865400;54
791.875400;55
791.885400;49
791.895400;56
791.905400;56
791.915400;54
791.925400;53
791.935400;54
791.945400;53
791.955400;52
791.965400;53
791.975400;52
791.985400;52
791.995400;55
792.005400;56
792.015400;56
792.025400;62
792.035400;63
792.045400;64
792.055400;66
792.065400;68
792.075400;68
792.085400;69
792.095400;70
792.105400;68
792.115400;64
792.125400;59
792.135400;56
792.145400;65
792.155400;64
792.165400;66
792.175400;68
792.185400;68
792.195400;71
792.205400;81
792.215400;94
792.225400;106
792.235400;121
792.245400;137
792.255400;156
792.265400;170
792.275400;188
792.285400;203
792.295400;214
792.305400;230
792.315400;214
792.325400;214
792.335400;217
792.345400;215
792.355400;205
792.365400;200
792.375400;202
792.385400;199
792.395400;198
792.405400;197
792.415400;196
792.425400;196
792.435400;198
792.445400;192
792.455400;203
792.465400;190
792.475400;186
792.485400;187
792.495400;189
792.505400;190
792.515400;194
792.525400;189
792.535400;188
792.545400;187
792.555400;178
792.565400;164
792.575400;139
792.585400;107
792.595400;65
792.605400;28
792.615400;0
792.625400;0
792.635400;0
792.645400;0
792.655400;0
792.665400;0
792.675400;0
792.685400;0
792.695400;0
792.705400;0
792.715400;0
792.725400;0
792.735400;0
792.745400;0
792.755400;0
792.765400;0
792.775400;0
792.785400;0
792.795400;0
792.805400;0
792.815400;0
792.825400;0
792.835400;0
792.845400;0
792.855400;0
792.865400;0
792.875400;0
792.885400;0
792.895400;0
792.905400;0
792.915400;0
792.925400;0
792.935400;0
792.945400;0
792.955400;0
792.965400;0
792.975400;0
792.985400;0
792.995400;0
793.005400;0
793.015400;0
793.025400;0
793.035400;0
793.045400;0
793.055400;0
793.065400;0
793.075400;0
793.085400;0
793.095400;0
793.105400;0
793.115400;0
793.125400;0
793.135400;0
793.145400;0
793.155400;0
793.165400;0
793.175400;0
793.185400;0
793.195400;0
793.205400;0
793.215400;0
793.225400;12
793.235400;36
793.245400;56
793.255400;73
793.265400;82
793.275400;84
793.285400;84
793.295400;86
793.305400;86
793.315400;84
793.325400;89
793.335400;89
793.345400;89
793.355400;90
793.365400;90
793.375400;88
793.385400;84
793.395400;81
793.405400;81
793.415400;85
793.425400;94
793.435400;110
793.445400;132
793.455400;156
793.465400;175
793.475400;189
793.485400;200
793.495400;204
793.505400;208
793.515400;220
793.525400;215
793.545400;234
793.555400;249
793.565400;267
793.575400;282
793.585400;306
793.595400;320
793.605400;324
793.615400;326
793.625400;330
793.635400;330
793.645400;323
793.655400;317
793.665400;309
793.675400;294
793.685400;272
793.695400;246
793.705400;228
793.715400;216
793.725400;213
793.735400;213
793.745400;215
793.755400;220
793.765400;222
793.775400;220
793.785400;213
793.795400;206
793.805400;198
793.815400;189
793.825400;187
793.835400;187
793.845400;187
793.855400;186
793.865400;188
793.875400;190
793.885400;203
793.895400;204
793.905400;196
793.915400;196
793.925400;206
793.935400;198
793.945400;199
793.955400;190
793.965400;198
793.975400;198
793.985400;196
793.995400;194
794.005400;192
794.015400;191
794.025400;180
794.035400;166
794.045400;145
794.055400;122
794.065400;99
794.075400;87
794.085400;84
794.095400;88
794.105400;97
794.115400;116
794.125400;146
794.135400;180
794.145400;213
794.155400;242
794.165400;269
794.175400;280
794.185400;291
794.195400;297
794.205400;300
794.215400;308
794.225400;316
794.235400;323
794.245400;330
794.255400;340
794.265400;347
794.275400;351
794.285400;357
794.295400;356
794.305400;345
794.315400;351
794.325400;341
794.335400;347
794.345400;341
794.355400;332
794.365400;326
794.375400;316
794.385400;299
794.395400;282
794.405400;258
794.415400;232
794.425400;214
794.435400;196
794.445400;190
794.455400;190
794.465400;189
794.475500;192
794.485400;194
794.495400;194
794.505400;192
794.515500;190
794.525400;163
794.535400;150
794.545400;123
794.555400;101
794.565400;86
794.575400;80
794.585400;84
794.595400;91
794.605400;97
794.615400;105
794.625400;113
794.635400;118
794.645400;123
794.655400;121
794.665500;118
794.675400;115
794.685400;113
794.695400;116
794.705500;104
794.715400;102
794.725400;101
794.735500;105
794.745400;103
794.755500;106
794.765400;112
794.775400;118
794.785400;129
794.795400;129
794.805400;133
794.815400;139
794.825500;150
794.835500;148
794.845400;148
794.855400;154
794.865400;157
794.875400;157
794.885500;162
794.895400;162
794.905400;164
794.915500;163
794.925400;163
794.935500;163
794.945400;166
794.955400;165
794.965500;169
794.975500;172
794.985400;188
794.995400;199
795.005500;220
795.015500;230
795.025500;240
795.035500;247
795.045500;256
795.055500;267
795.065500;283
795.075500;303
795.085500;326
795.095500;354
795.105500;378
795.115500;400
795.125400;427
795.135400;429
795.145500;440
795.155500;429
795.165500;427
795.175500;424
795.185500;423
795.195500;424
795.205400;424
795.215500;431
795.225500;445
795.235500;459
795.245500;477
795.255500;493
795.265500;513
795.275500;525
795.285500;534
795.295500;535
795.305500;542
795.315500;541
795.325500;542
795.335500;542
795.345500;542
795.355500;535
795.365500;536
795.375500;536
795.385500;538
795.395500;547
795.405500;552
795.415500;561
795.425500;581
795.435500;573
795.445500;573
795.455500;572
795.465500;566
795.475500;561
795.485500;560
795.495500;551
795.505500;548
795.515500;548
795.525500;550
795.535500;559
795.545500;557
795.555500;551
795.565500;542
795.575500;524
795.585500;522
795.595500;494
795.605500;475
795.615500;455
795.625500;425
795.635400;417
795.645500;409
795.655500;389
795.665500;376
795.675500;361
795.685500;342
795.695500;330
795.705500;313
795.715500;301
795.725500;295
795.735500;296
795.745500;297
795.755500;299
795.765500;312
795.775500;309
795.785500;312
795.795500;313
795.805500;304
795.815500;307
795.825500;307
795.835500;304
795.845500;294
795.855500;272
795.865500;239
795.875500;204
795.885500;165
795.895500;124
795.905500;90
795.915500;62
795.925500;42
795.935500;35
795.945500;30
795.955500;24
795.965500;7
795.975500;0
795.985500;0
795.995500;0
796.005500;0
796.015500;0
796.025500;0
796.035500;0
796.045500;0
796.055500;0
796.065500;0
796.075500;0
796.085500;0
796.095500;0
796.105500;0
796.115500;0
796.125500;0
796.135500;0
796.145500;0
796.155500;0
796.165500;0
796.175500;0
796.185500;0
796.195500;0
796.205500;0
796.215500;0
796.225500;0
796.235500;0
796.245500;0
796.255500;0
796.265500;0
796.275500;0
796.285500;0
796.295500;0
796.305500;0
796.315500;0
796.325500;0
796.335500;0
796.345500;0
796.355500;0
796.365500;0
796.375500;0
796.385500;0
796.395500;0
796.405500;0
796.415500;0
796.425500;0
796.435500;0
796.445500;0
796.455500;0
796.465500;0
796.475500;0
796.485500;0
796.495500;0
796.505500;0
796.515500;0
796.525500;0
796.535500;0
796.545500;0
796.555500;0
796.565500;0
796.575500;0
796.585500;0
796.595500;0
796.605500;0
796.615500;0
796.625500;0
796.635500;0
796.645500;0
796.655500;0
796.665500;0
796.675500;7
796.685500;15
796.695500;21
796.705500;22
796.715500;31
796.725500;24
796.735500;29
796.745500;39
796.755500;53
796.765500;71
796.775500;94
796.785500;118
796.795500;154
796.805500;189
796.815500;222
796.825500;270
796.835500;312
796.845500;351
796.855500;390
796.865500;420
796.875500;440
796.885500;437
796.895500;445
796.905500;450
796.915500;441
796.925500;434
796.935500;431
796.945500;432
796.955500;431
796.965500;423
796.975500;423
796.985500;423
796.995500;425
797.005500;424
797.015500;434
797.025500;442
797.035500;456
797.045500;468
797.055500;471
797.065500;457
797.075500;452
797.085500;441
797.095500;426
797.105500;413
797.115500;385
797.125500;357
797.135500;321
797.145500;286
797.155500;253
797.165500;219
797.175500;188
797.185500;157
797.195500;130
797.205500;107
797.215500;82
797.235500;36
797.245500;14
797.255500;0
797.265500;0
797.275500;0
797.285500;0
797.295500;0
797.305500;0
797.315500;0
797.325500;0
797.335500;0
797.345500;0
797.355500;0
797.365500;0
797.375500;0
797.385500;0
797.395500;0
797.405500;0
797.415500;0
797.425500;0
797.435500;0
797.445500;0
797.455500;0
797.465500;0
797.475500;0
797.485500;0
797.495500;0
797.505500;0
797.515500;0
797.525500;1
797.535500;17
797.545500;32
797.555500;59
797.565500;87
797.575500;120
797.585500;158
797.595500;196
797.605500;232
797.615500;267
797.625500;299
797.635500;324
797.645500;347
797.655500;375
797.665500;375
797.675500;381
797.685500;388
797.695500;404
797.705500;422
797.715500;440
797.725500;460
797.735500;474
797.745500;490
797.755500;504
797.765500;515
797.775500;521
797.785500;532
797.795500;542
797.805500;552
797.815500;561
797.825500;573
797.835500;583
797.845500;589
797.855500;598
797.865500;602
797.875500;609
797.885500;601
797.895500;608
797.905500;607
797.915500;603
797.925500;600
797.935500;602
797.945500;602
797.955500;603
797.965500;605
797.975500;595
797.985500;599
797.995500;588
798.005500;583
798.015500;574
798.025500;560
798.035500;546
798.045500;523
798.055500;498
798.065500;458
798.075500;430
798.085500;384
798.095500;341
798.105500;311
798.115500;270
798.125500;231
798.135500;221
798.145500;212
798.155500;210
798.165500;215
798.175500;210
798.185500;202
798.195500;191
798.205500;181
798.215500;173
798.235500;163
798.245500;168
798.255500;166
798.265500;165
798.275500;165
798.285500;150
798.295500;133
798.305500;116
798.315500;112
798.325500;84
798.335500;69
798.345500;68
798.355500;52
798.365500;54
798.375500;61
798.385500;76
798.395500;73
798.405500;88
798.415500;113
798.425500;118
798.435500;128
798.445500;143
798.455500;146
798.465500;154
798.475500;148
798.485500;174
798.495500;183
798.505500;200
798.515500;212
798.525500;225
798.535500;238
798.545500;248
798.565500;269
798.575500;278
798.585500;289
798.595500;295
798.605500;296
798.615500;294
798.625500;295
798.635500;297
798.645500;295
798.655500;292
798.665500;291
798.675500;289
798.685500;288
798.695500;289
798.705500;292
798.715500;290
798.725500;292
798.735500;289
798.745500;291
798.755500;290
798.765500;290
798.775500;288
798.785500;287
798.795500;286
798.805500;284
798.815500;284
798.825500;287
798.835500;283
798.845500;286
798.855500;286
